id,trial,block,film_choose_index,film_index_1,film_index_2,r_or_w
4,18,6,6,3,6,1
4,19,6,1,1,5,0
4,20,6,8,5,8,1
4,21,6,4,4,7,0
4,22,6,1,1,4,0
4,23,6,8,2,8,1
4,24,6,3,2,3,1
4,25,6,4,2,4,1
4,26,6,6,5,6,1
4,27,6,5,3,5,1
4,28,6,6,4,6,1
4,1,7,8,6,8,1
4,2,7,8,7,8,1
4,3,7,4,2,4,1
4,4,7,1,1,8,0
4,5,7,7,3,7,1
4,6,7,4,4,5,0
4,7,7,7,2,7,1
4,8,7,1,1,7,0
4,9,7,5,2,5,1
4,10,7,8,5,8,1
4,11,7,1,1,2,0
4,12,7,1,1,4,0
4,13,7,7,5,7,1
4,14,7,6,4,6,1
4,15,7,1,1,3,0
4,16,7,6,5,6,1
4,17,7,1,1,5,0
4,18,7,1,1,6,0
4,19,7,5,3,5,1
4,20,7,3,2,3,1
4,21,7,6,3,6,1
4,22,7,8,2,8,1
4,23,7,8,4,8,1
4,24,7,4,3,4,1
4,25,7,8,3,8,1
4,26,7,6,2,6,1
4,27,7,6,6,7,0
4,28,7,4,4,7,0
4,1,8,6,3,6,1
4,2,8,8,7,8,1
4,3,8,8,2,8,1
4,4,8,8,3,8,1
4,5,8,8,5,8,1
4,6,8,4,4,5,0
4,7,8,8,6,8,1
4,8,8,3,2,3,1
4,9,8,6,1,6,1
4,10,8,1,1,5,0
4,11,8,5,2,5,1
4,12,8,4,3,4,1
4,13,8,1,1,2,0
4,14,8,4,2,4,1
4,15,8,4,4,7,0
4,16,8,6,4,6,1
4,17,8,7,5,7,1
4,18,8,7,2,7,1
4,19,8,6,6,7,0
4,20,8,7,3,7,1
4,21,8,5,3,5,1
4,22,8,6,2,6,1
4,23,8,8,4,8,1
4,24,8,6,5,6,1
4,25,8,1,1,4,0
4,26,8,1,1,3,0
4,27,8,8,1,8,1
4,28,8,1,1,7,0
4,1,9,6,4,6,1
4,2,9,8,1,8,1
4,3,9,4,4,5,0
4,4,9,7,2,7,1
4,5,9,6,5,6,1
4,6,9,1,1,7,0
4,7,9,1,1,5,0
4,8,9,4,4,7,0
4,9,9,7,3,7,1
4,10,9,6,2,6,1
4,11,9,8,6,8,1
4,12,9,8,2,8,1
4,13,9,3,2,3,1
4,14,9,6,6,7,0
4,15,9,6,3,6,1
4,16,9,4,2,4,1
4,17,9,8,4,8,1
4,18,9,8,5,8,1
4,19,9,5,2,5,1
4,20,9,7,5,7,1
4,21,9,1,1,4,0
4,22,9,1,1,2,0
4,23,9,8,3,8,1
4,24,9,8,7,8,1
4,25,9,4,3,4,1
4,26,9,6,1,6,1
4,27,9,1,1,3,0
4,28,9,5,3,5,1
4,1,10,5,2,5,1
4,2,10,8,7,8,1
4,3,10,8,1,8,1
4,4,10,6,6,7,0
4,5,10,6,4,6,1
4,6,10,1,1,2,0
4,7,10,8,3,8,1
4,8,10,7,3,7,1
4,9,10,1,1,7,0
4,10,10,8,6,8,1
4,11,10,6,2,6,1
4,12,10,7,2,7,1
4,13,10,5,3,5,1
4,14,10,3,2,3,1
4,15,10,6,3,6,1
4,16,10,1,1,4,0
4,17,10,4,2,4,1
4,18,10,1,1,3,0
4,19,10,4,4,5,0
4,20,10,4,4,7,0
4,21,10,8,5,8,1
4,22,10,6,5,6,1
4,23,10,8,2,8,1
4,24,10,1,1,5,0
4,25,10,7,5,7,1
4,26,10,8,4,8,1
4,27,10,4,3,4,1
4,28,10,6,1,6,1
5,1,1,7,1,7,1
5,2,1,4,4,5,0
5,3,1,3,2,3,1
5,4,1,8,4,8,1
5,5,1,5,3,5,1
5,6,1,4,3,4,1
5,7,1,6,5,6,1
5,8,1,4,4,7,0
5,9,1,6,6,7,0
5,10,1,6,4,6,1
5,11,1,8,2,8,1
5,12,1,1,1,3,0
5,13,1,8,5,8,1
5,14,1,5,2,5,1
5,15,1,7,2,7,1
5,16,1,6,3,6,1
5,17,1,6,6,8,0
5,18,1,8,3,8,1
5,19,1,5,1,5,1
5,20,1,8,1,8,1
5,21,1,6,2,6,1
5,22,1,4,1,4,1
5,23,1,4,2,4,1
5,24,1,1,1,2,0
5,25,1,6,1,6,1
5,26,1,7,5,7,1
5,27,1,7,3,7,1
5,28,1,8,7,8,1
5,1,2,8,4,8,1
5,2,2,7,2,7,1
5,3,2,1,1,2,0
5,4,2,7,5,7,1
5,5,2,6,6,8,0
5,6,2,5,3,5,1
5,7,2,8,2,8,1
5,8,2,3,2,3,1
5,9,2,8,1,8,1
5,10,2,6,5,6,1
5,11,2,6,6,7,0
5,12,2,4,4,7,0
5,13,2,6,3,6,1
5,14,2,5,2,5,1
5,15,2,4,3,4,1
5,16,2,1,1,3,0
5,17,2,4,1,4,1
5,18,2,6,2,6,1
5,19,2,5,1,5,1
5,20,2,4,2,4,1
5,21,2,4,4,5,0
5,22,2,6,4,6,1
5,23,2,8,7,8,1
5,24,2,6,1,6,1
5,25,2,8,5,8,1
5,26,2,7,1,7,1
5,27,2,7,3,7,1
5,28,2,8,3,8,1
5,1,3,7,1,7,1
5,2,3,5,3,5,1
5,3,3,6,3,6,1
5,4,3,4,1,4,1
5,5,3,6,2,6,1
5,6,3,4,2,4,1
5,7,3,1,1,2,0
5,8,3,3,2,3,1
5,9,3,4,3,4,1
5,10,3,4,4,5,0
5,11,3,1,1,3,0
5,12,3,4,4,7,0
5,13,3,7,3,7,1
5,14,3,8,2,8,1
5,15,3,8,1,8,1
5,16,3,7,2,7,1
5,17,3,8,5,8,1
5,18,3,7,5,7,1
5,19,3,5,2,5,1
5,20,3,6,1,6,1
5,21,3,6,4,6,1
5,22,3,8,4,8,1
5,23,3,6,6,8,0
5,24,3,8,3,8,1
5,25,3,6,5,6,1
5,26,3,6,6,7,0
5,27,3,8,7,8,1
5,28,3,5,1,5,1
5,1,4,8,1,8,1
5,2,4,1,1,2,0
5,3,4,4,2,4,1
5,4,4,5,2,5,1
5,5,4,4,1,4,1
5,6,4,8,7,8,1
5,7,4,6,4,6,1
5,8,4,3,2,3,1
5,9,4,4,4,5,0
5,10,4,8,2,8,1
5,11,4,6,6,8,0
5,12,4,6,2,6,1
5,13,4,7,2,7,1
5,14,4,6,3,6,1
5,15,4,6,1,6,1
5,16,4,1,1,3,0
5,17,4,6,6,7,0
5,18,4,8,3,8,1
5,19,4,8,4,8,1
5,20,4,5,3,5,1
5,21,4,6,5,6,1
5,22,4,7,1,7,1
5,23,4,4,4,7,0
5,24,4,4,3,4,1
5,25,4,7,5,7,1
5,26,4,5,1,5,1
5,27,4,7,3,7,1
5,28,4,8,5,8,1
5,1,5,7,5,7,1
5,2,5,3,2,3,1
5,3,5,7,3,7,1
5,4,5,5,2,5,1
5,5,5,4,3,4,1
5,6,5,1,1,3,0
5,7,5,7,2,7,1
5,8,5,4,1,4,1
5,9,5,6,6,7,0
5,10,5,8,3,8,1
5,11,5,6,2,6,1
5,12,5,4,4,7,0
5,13,5,7,1,7,1
5,14,5,8,2,8,1
5,15,5,6,6,8,0
5,16,5,8,1,8,1
5,17,5,6,5,6,1
5,18,5,5,1,5,1
5,19,5,1,1,2,0
5,20,5,6,4,6,1
5,21,5,8,7,8,1
5,22,5,4,4,5,0
5,23,5,8,4,8,1
5,24,5,8,5,8,1
5,25,5,4,2,4,1
5,26,5,6,3,6,1
5,27,5,5,3,5,1
5,28,5,6,1,6,1
5,1,6,7,5,7,1
5,2,6,4,3,4,1
5,3,6,1,1,3,0
5,4,6,6,1,6,1
5,5,6,6,3,6,1
5,6,6,4,4,7,0
5,7,6,5,1,5,1
5,8,6,5,3,5,1
5,9,6,7,2,7,1
5,10,6,4,2,4,1
5,11,6,1,1,2,0
5,12,6,8,6,8,1
5,13,6,6,5,6,1
5,14,6,6,6,7,0
5,15,6,3,2,3,1
5,16,6,5,2,5,1
5,17,6,8,2,8,1
5,18,6,8,5,8,1
5,19,6,4,4,5,0
5,20,6,7,3,7,1
5,21,6,6,2,6,1
5,22,6,7,1,7,1
5,23,6,8,4,8,1
5,24,6,8,7,8,1
5,25,6,6,4,6,1
5,26,6,4,1,4,1
5,27,6,8,3,8,1
5,28,6,8,1,8,1
5,1,7,3,2,3,1
5,2,7,4,4,7,0
5,3,7,7,2,7,1
5,4,7,4,2,4,1
5,5,7,6,1,6,1
5,6,7,7,3,7,1
5,7,7,7,5,7,1
5,8,7,6,5,6,1
5,9,7,6,6,7,0
5,10,7,8,7,8,1
5,11,7,5,3,5,1
5,12,7,6,4,6,1
5,13,7,4,3,4,1
5,14,7,8,4,8,1
5,15,7,5,2,5,1
5,16,7,1,1,2,0
5,17,7,8,3,8,1
5,18,7,6,2,6,1
5,19,7,6,3,6,1
5,20,7,4,1,4,1
5,21,7,8,5,8,1
5,22,7,8,2,8,1
5,23,7,1,1,3,0
5,24,7,6,6,8,0
5,25,7,4,4,5,0
5,26,7,5,1,5,1
5,27,7,8,1,8,1
5,28,7,7,1,7,1
5,1,8,3,2,3,1
5,2,8,8,2,8,1
5,3,8,4,4,5,0
5,4,8,4,2,4,1
5,5,8,4,1,4,1
5,6,8,1,1,2,0
5,7,8,8,4,8,1
5,8,8,8,3,8,1
5,9,8,6,6,7,0
5,10,8,8,7,8,1
5,11,8,7,1,7,1
5,12,8,8,1,8,1
5,13,8,6,2,6,1
5,14,8,4,4,7,0
5,15,8,1,1,3,0
5,16,8,5,1,5,1
5,17,8,5,2,5,1
5,18,8,4,3,4,1
5,19,8,7,5,7,1
5,20,8,6,4,6,1
5,21,8,8,5,8,1
5,22,8,6,6,8,0
5,23,8,6,5,6,1
5,24,8,6,3,6,1
5,25,8,6,1,6,1
5,26,8,5,3,5,1
5,27,8,7,2,7,1
5,28,8,7,3,7,1
5,1,9,1,1,2,0
5,2,9,7,5,7,1
5,3,9,5,3,5,1
5,4,9,4,4,7,0
5,5,9,8,7,8,1
5,6,9,8,4,8,1
5,7,9,7,1,7,1
5,8,9,6,3,6,1
5,9,9,1,1,3,0
5,10,9,4,4,5,0
5,11,9,8,5,8,1
5,12,9,5,1,5,1
5,13,9,4,2,4,1
5,14,9,6,4,6,1
5,15,9,6,6,8,0
5,16,9,3,2,3,1
5,17,9,4,1,4,1
5,18,9,8,3,8,1
5,19,9,8,1,8,1
5,20,9,5,2,5,1
5,21,9,6,6,7,0
5,22,9,6,2,6,1
5,23,9,7,3,7,1
5,24,9,4,3,4,1
5,25,9,6,1,6,1
5,26,9,7,2,7,1
5,27,9,8,2,8,1
5,28,9,6,5,6,1
5,1,10,7,5,7,1
5,2,10,6,6,7,0
5,3,10,4,4,5,0
5,4,10,5,2,5,1
5,5,10,8,1,8,1
5,6,10,7,1,7,1
5,7,10,8,3,8,1
5,8,10,3,2,3,1
5,9,10,1,1,3,0
5,10,10,6,4,6,1
5,11,10,6,6,8,0
5,12,10,5,3,5,1
5,13,10,8,5,8,1
5,14,10,8,4,8,1
5,15,10,8,2,8,1
5,16,10,4,3,4,1
5,17,10,6,1,6,1
5,18,10,6,3,6,1
5,19,10,4,2,4,1
5,20,10,4,1,4,1
5,21,10,6,2,6,1
5,22,10,1,1,2,0
5,23,10,8,7,8,1
5,24,10,7,3,7,1
5,25,10,4,4,7,0
5,26,10,5,1,5,1
5,27,10,6,5,6,1
5,28,10,7,2,7,1
6,1,1,6,1,6,1
6,2,1,2,2,4,0
6,3,1,2,2,3,0
6,4,1,5,3,5,1
6,5,1,8,3,8,1
6,6,1,5,1,5,1
6,7,1,5,5,7,0
6,8,1,6,2,6,1
6,9,1,6,6,7,0
6,10,1,8,2,8,1
6,11,1,3,1,3,1
6,12,1,6,4,6,1
6,13,1,8,6,8,1
6,14,1,5,5,6,0
6,15,1,8,7,8,1
6,16,1,7,2,7,1
6,17,1,5,2,5,1
6,18,1,8,5,8,1
6,19,1,7,4,7,1
6,20,1,5,4,5,1
6,21,1,8,4,8,1
6,22,1,7,3,7,1
6,23,1,2,1,2,1
6,24,1,4,1,4,1
6,25,1,6,3,6,1
6,26,1,8,1,8,1
6,27,1,3,3,4,0
6,28,1,7,1,7,1
6,1,2,5,4,5,1
6,2,2,7,2,7,1
6,3,2,2,1,2,1
6,4,2,5,1,5,1
6,5,2,7,1,7,1
6,6,2,6,4,6,1
6,7,2,6,5,6,1
6,8,2,8,6,8,1
6,9,2,6,1,6,1
6,10,2,3,1,3,1
6,11,2,8,2,8,1
6,12,2,8,7,8,1
6,13,2,7,3,7,1
6,14,2,4,1,4,1
6,15,2,8,5,8,1
6,16,2,3,3,4,0
6,17,2,5,2,5,1
6,18,2,6,2,6,1
6,19,2,8,3,8,1
6,20,2,8,4,8,1
6,21,2,7,4,7,1
6,22,2,6,6,7,0
6,23,2,5,5,7,0
6,24,2,8,1,8,1
6,25,2,2,2,3,0
6,26,2,5,3,5,1
6,27,2,2,2,4,0
6,28,2,6,3,6,1
6,1,3,7,2,7,1
6,2,3,6,2,6,1
6,3,3,6,6,7,0
6,4,3,7,3,7,1
6,5,3,5,1,5,1
6,6,3,4,1,4,1
6,7,3,6,3,6,1
6,8,3,8,1,8,1
6,9,3,5,2,5,1
6,10,3,3,1,3,1
6,11,3,8,3,8,1
6,12,3,6,4,6,1
6,13,3,2,2,3,0
6,14,3,5,5,7,0
6,15,3,8,4,8,1
6,16,3,8,2,8,1
6,17,3,7,1,7,1
6,18,3,7,4,7,1
6,19,3,5,5,6,0
6,20,3,8,6,8,1
6,21,3,2,2,4,0
6,22,3,5,3,5,1
6,23,3,3,3,4,0
6,24,3,8,7,8,1
6,25,3,8,5,8,1
6,26,3,2,1,2,1
6,27,3,6,1,6,1
6,28,3,5,4,5,1
6,1,4,6,5,6,1
6,2,4,5,2,5,1
6,3,4,6,6,7,0
6,4,4,8,1,8,1
6,5,4,8,4,8,1
6,6,4,2,1,2,1
6,7,4,6,2,6,1
6,8,4,7,3,7,1
6,9,4,7,2,7,1
6,10,4,5,5,7,0
6,11,4,3,2,3,1
6,12,4,6,1,6,1
6,13,4,5,1,5,1
6,14,4,5,3,5,1
6,15,4,6,3,6,1
6,16,4,5,4,5,1
6,17,4,3,1,3,1
6,18,4,6,4,6,1
6,19,4,7,4,7,1
6,20,4,5,5,8,0
6,21,4,7,1,7,1
6,22,4,8,2,8,1
6,23,4,4,1,4,1
6,24,4,8,3,8,1
6,25,4,3,3,4,0
6,26,4,2,2,4,0
6,27,4,8,7,8,1
6,28,4,8,6,8,1
6,1,5,5,5,6,0
6,2,5,6,4,6,1
6,3,5,5,1,5,1
6,4,5,8,4,8,1
6,5,5,7,1,7,1
6,6,5,6,1,6,1
6,7,5,7,2,7,1
6,8,5,3,1,3,1
6,9,5,8,3,8,1
6,10,5,5,2,5,1
6,11,5,2,1,2,1
6,12,5,3,3,4,0
6,13,5,6,2,6,1
6,14,5,7,3,7,1
6,15,5,8,6,8,1
6,16,5,6,3,6,1
6,17,5,8,7,8,1
6,18,5,8,5,8,1
6,19,5,7,4,7,1
6,20,5,4,1,4,1
6,21,5,2,2,3,0
6,22,5,2,2,4,0
6,23,5,5,4,5,1
6,24,5,8,1,8,1
6,25,5,8,2,8,1
6,26,5,5,5,7,0
6,27,5,6,6,7,0
6,28,5,5,3,5,1
6,1,6,5,5,6,0
6,2,6,5,2,5,1
6,3,6,7,4,7,1
6,4,6,8,6,8,1
6,5,6,6,6,7,0
6,6,6,3,1,3,1
6,7,6,8,5,8,1
6,8,6,4,1,4,1
6,9,6,4,2,4,1
6,10,6,2,1,2,1
6,11,6,7,3,7,1
6,12,6,7,2,7,1
6,13,6,5,3,5,1
6,14,6,8,3,8,1
6,15,6,8,4,8,1
6,16,6,5,5,7,0
6,17,6,2,2,3,0
6,18,6,5,1,5,1
6,19,6,6,2,6,1
6,20,6,6,4,6,1
6,21,6,6,1,6,1
6,22,6,8,1,8,1
6,23,6,7,1,7,1
6,24,6,5,4,5,1
6,25,6,8,7,8,1
6,26,6,6,3,6,1
6,27,6,3,3,4,0
6,28,6,8,2,8,1
6,1,7,8,6,8,1
6,2,7,2,2,3,0
6,3,7,2,2,4,0
6,4,7,6,1,6,1
6,5,7,3,1,3,1
6,6,7,5,1,5,1
6,7,7,8,1,8,1
6,8,7,7,2,7,1
6,9,7,8,5,8,1
6,10,7,3,3,4,0
6,11,7,6,6,7,0
6,12,7,8,2,8,1
6,13,7,6,5,6,1
6,14,7,6,2,6,1
6,15,7,5,3,5,1
6,16,7,2,1,2,1
6,17,7,7,4,7,1
6,18,7,6,4,6,1
6,19,7,8,7,8,1
6,20,7,8,4,8,1
6,21,7,4,1,4,1
6,22,7,6,3,6,1
6,23,7,8,3,8,1
6,24,7,7,3,7,1
6,25,7,5,5,7,0
6,26,7,7,1,7,1
6,27,7,5,2,5,1
6,28,7,5,4,5,1
6,1,8,7,2,7,1
6,2,8,5,4,5,1
6,3,8,8,3,8,1
6,4,8,3,3,4,0
6,5,8,6,4,6,1
6,6,8,7,3,7,1
6,7,8,5,1,5,1
6,8,8,6,6,7,0
6,9,8,8,6,8,1
6,10,8,5,5,7,0
6,11,8,6,2,6,1
6,12,8,5,2,5,1
6,13,8,6,3,6,1
6,14,8,7,4,7,1
6,15,8,8,4,8,1
6,16,8,6,1,6,1
6,17,8,8,5,8,1
6,18,8,8,2,8,1
6,19,8,7,1,7,1
6,20,8,2,1,2,1
6,21,8,3,1,3,1
6,22,8,8,7,8,1
6,23,8,8,1,8,1
6,24,8,5,3,5,1
6,25,8,2,2,4,0
6,26,8,2,2,3,0
6,27,8,6,5,6,1
6,28,8,4,1,4,1
6,1,9,5,4,5,1
6,2,9,3,1,3,1
6,3,9,7,1,7,1
6,4,9,7,3,7,1
6,5,9,5,5,7,0
6,6,9,8,2,8,1
6,7,9,5,5,6,0
6,8,9,6,2,6,1
6,9,9,5,3,5,1
6,10,9,6,3,6,1
6,11,9,5,1,5,1
6,12,9,7,4,7,1
6,13,9,8,5,8,1
6,14,9,8,3,8,1
6,15,9,6,6,7,0
6,16,9,4,1,4,1
6,17,9,6,1,6,1
6,18,9,7,2,7,1
6,19,9,8,1,8,1
6,20,9,3,3,4,0
6,21,9,8,4,8,1
6,22,9,8,6,8,1
6,23,9,6,4,6,1
6,24,9,5,2,5,1
6,25,9,2,2,3,0
6,26,9,2,1,2,1
6,27,9,8,7,8,1
6,28,9,2,2,4,0
6,1,10,6,5,6,1
6,2,10,6,1,6,1
6,3,10,5,1,5,1
6,4,10,8,2,8,1
6,5,10,6,2,6,1
6,6,10,8,4,8,1
6,7,10,2,2,3,0
6,8,10,5,2,5,1
6,9,10,4,1,4,1
6,10,10,6,3,6,1
6,11,10,3,1,3,1
6,12,10,3,3,4,0
6,13,10,5,5,7,0
6,14,10,5,3,5,1
6,15,10,2,2,4,0
6,16,10,8,3,8,1
6,17,10,6,6,7,0
6,18,10,7,2,7,1
6,19,10,8,7,8,1
6,20,10,8,5,8,1
6,21,10,6,4,6,1
6,22,10,7,3,7,1
6,23,10,2,1,2,1
6,24,10,7,1,7,1
6,25,10,7,4,7,1
6,26,10,8,1,8,1
6,27,10,8,6,8,1
6,28,10,5,4,5,1
7,1,1,5,1,5,1
7,2,1,6,2,6,1
7,3,1,8,2,8,1
7,4,1,8,1,8,1
7,5,1,7,7,8,0
7,6,1,1,1,4,0
7,7,1,5,2,5,1
7,8,1,3,3,7,0
7,9,1,6,1,6,1
7,10,1,7,1,7,1
7,11,1,6,4,6,1
7,12,1,7,4,7,1
7,13,1,8,4,8,1
7,14,1,2,2,4,0
7,15,1,4,4,5,0
7,16,1,3,2,3,1
7,17,1,7,5,7,1
7,18,1,3,3,4,0
7,19,1,7,2,7,1
7,20,1,5,5,6,0
7,21,1,5,3,5,1
7,22,1,7,6,7,1
7,23,1,3,3,6,0
7,24,1,8,5,8,1
7,25,1,2,1,2,1
7,26,1,3,1,3,1
7,27,1,8,6,8,1
7,28,1,8,3,8,1
7,1,2,7,6,7,1
7,2,2,7,4,7,1
7,3,2,3,2,3,1
7,4,2,6,2,6,1
7,5,2,8,7,8,1
7,6,2,8,6,8,1
7,7,2,2,2,4,0
7,8,2,4,4,5,0
7,9,2,6,1,6,1
7,10,2,4,1,4,1
7,11,2,6,4,6,1
7,12,2,6,5,6,1
7,13,2,8,2,8,1
7,14,2,5,2,5,1
7,15,2,8,3,8,1
7,16,2,8,4,8,1
7,17,2,7,5,7,1
7,18,2,8,5,8,1
7,19,2,7,3,7,1
7,20,2,6,3,6,1
7,21,2,5,3,5,1
7,22,2,3,3,4,0
7,23,2,5,1,5,1
7,24,2,7,2,7,1
7,25,2,7,1,7,1
7,26,2,8,1,8,1
7,27,2,3,1,3,1
7,28,2,2,1,2,1
7,1,3,7,5,7,1
7,2,3,5,3,5,1
7,3,3,3,2,3,1
7,4,3,8,6,8,1
7,5,3,7,3,7,1
7,6,3,3,3,6,0
7,7,3,2,2,4,0
7,8,3,6,4,6,1
7,9,3,5,2,5,1
7,10,3,3,1,3,1
7,11,3,7,6,7,1
7,12,3,7,4,7,1
7,13,3,8,7,8,1
7,14,3,5,5,6,0
7,15,3,8,5,8,1
7,16,3,3,3,4,0
7,17,3,5,1,5,1
7,18,3,7,1,7,1
7,19,3,6,2,6,1
7,20,3,2,1,2,1
7,21,3,4,1,4,1
7,22,3,8,3,8,1
7,23,3,5,4,5,1
7,24,3,6,1,6,1
7,25,3,8,2,8,1
7,26,3,8,4,8,1
7,27,3,7,2,7,1
7,28,3,8,1,8,1
7,1,4,8,4,8,1
7,2,4,5,2,5,1
7,3,4,7,4,7,1
7,4,4,7,6,7,1
7,5,4,6,2,6,1
7,6,4,5,4,5,1
7,7,4,8,3,8,1
7,8,4,5,3,5,1
7,9,4,7,2,7,1
7,10,4,8,6,8,1
7,11,4,8,5,8,1
7,12,4,6,3,6,1
7,13,4,6,1,6,1
7,14,4,2,1,2,1
7,15,4,6,4,6,1
7,16,4,5,5,6,0
7,17,4,3,1,3,1
7,18,4,3,2,3,1
7,19,4,8,2,8,1
7,20,4,7,3,7,1
7,21,4,7,5,7,1
7,22,4,8,7,8,1
7,23,4,4,3,4,1
7,24,4,7,1,7,1
7,25,4,4,1,4,1
7,26,4,4,2,4,1
7,27,4,8,1,8,1
7,28,4,5,1,5,1
7,1,5,7,2,7,1
7,2,5,4,2,4,1
7,3,5,6,4,6,1
7,4,5,5,1,5,1
7,5,5,7,6,7,1
7,6,5,3,1,3,1
7,7,5,4,3,4,1
7,8,5,5,5,6,0
7,9,5,8,1,8,1
7,10,5,7,1,7,1
7,11,5,8,7,8,1
7,12,5,7,4,7,1
7,13,5,8,4,8,1
7,14,5,3,2,3,1
7,15,5,8,2,8,1
7,16,5,6,1,6,1
7,17,5,6,2,6,1
7,18,5,6,3,6,1
7,19,5,8,6,8,1
7,20,5,3,3,5,0
7,21,5,8,5,8,1
7,22,5,8,3,8,1
7,23,5,4,1,4,1
7,24,5,7,5,7,1
7,25,5,5,2,5,1
7,26,5,7,3,7,1
7,27,5,5,4,5,1
7,28,5,2,1,2,1
7,1,6,7,3,7,1
7,2,6,6,3,6,1
7,3,6,7,6,7,1
7,4,6,7,4,7,1
7,5,6,2,1,2,1
7,6,6,8,1,8,1
7,7,6,7,1,7,1
7,8,6,7,5,7,1
7,9,6,3,2,3,1
7,10,6,5,3,5,1
7,11,6,5,1,5,1
7,12,6,8,6,8,1
7,13,6,8,4,8,1
7,14,6,6,1,6,1
7,15,6,8,3,8,1
7,16,6,4,1,4,1
7,17,6,5,2,5,1
7,18,6,6,2,6,1
7,19,6,8,2,8,1
7,20,6,7,7,8,0
7,21,6,8,5,8,1
7,22,6,2,2,4,0
7,23,6,7,2,7,1
7,24,6,4,3,4,1
7,25,6,6,4,6,1
7,26,6,3,1,3,1
7,27,6,5,4,5,1
7,28,6,5,5,6,0
7,1,7,8,1,8,1
7,2,7,3,3,4,0
7,3,7,4,1,4,1
7,4,7,6,4,6,1
7,5,7,7,4,7,1
7,6,7,8,6,8,1
7,7,7,7,3,7,1
7,8,7,7,6,7,1
7,9,7,6,3,6,1
7,10,7,8,2,8,1
7,11,7,8,5,8,1
7,12,7,6,2,6,1
7,13,7,7,1,7,1
7,14,7,4,2,4,1
7,15,7,5,2,5,1
7,16,7,8,7,8,1
7,17,7,7,2,7,1
7,18,7,6,1,6,1
7,19,7,5,1,5,1
7,20,7,3,1,3,1
7,21,7,8,3,8,1
7,22,7,3,2,3,1
7,23,7,7,5,7,1
7,24,7,6,5,6,1
7,25,7,2,1,2,1
7,26,7,8,4,8,1
7,27,7,5,4,5,1
7,28,7,5,3,5,1
7,1,8,7,6,7,1
7,2,8,6,2,6,1
7,3,8,4,3,4,1
7,4,8,8,2,8,1
7,5,8,3,3,8,0
7,6,8,5,3,5,1
7,7,8,5,4,5,1
7,8,8,4,1,4,1
7,9,8,8,1,8,1
7,10,8,5,2,5,1
7,11,8,6,5,6,1
7,12,8,8,7,8,1
7,13,8,7,3,7,1
7,14,8,2,1,2,1
7,15,8,8,5,8,1
7,16,8,8,4,8,1
7,17,8,4,2,4,1
7,18,8,6,3,6,1
7,19,8,7,4,7,1
7,20,8,6,4,6,1
7,21,8,7,5,7,1
7,22,8,5,1,5,1
7,23,8,6,1,6,1
7,24,8,7,2,7,1
7,25,8,3,2,3,1
7,26,8,7,1,7,1
7,27,8,8,6,8,1
7,28,8,3,1,3,1
7,1,9,3,3,4,0
7,2,9,7,2,7,1
7,3,9,4,1,4,1
7,4,9,7,4,7,1
7,5,9,8,5,8,1
7,6,9,8,1,8,1
7,7,9,7,3,7,1
7,8,9,7,1,7,1
7,9,9,8,6,8,1
7,10,9,7,5,7,1
7,11,9,7,6,7,1
7,12,9,4,2,4,1
7,13,9,8,3,8,1
7,14,9,6,5,6,1
7,15,9,5,1,5,1
7,16,9,6,2,6,1
7,17,9,3,2,3,1
7,18,9,6,1,6,1
7,19,9,6,3,6,1
7,20,9,2,1,2,1
7,21,9,8,7,8,1
7,22,9,3,1,3,1
7,23,9,8,4,8,1
7,24,9,6,4,6,1
7,25,9,5,3,5,1
7,26,9,8,2,8,1
7,27,9,5,2,5,1
7,28,9,5,4,5,1
7,1,10,6,3,6,1
7,2,10,7,5,7,1
7,3,10,5,2,5,1
7,4,10,7,4,7,1
7,5,10,4,2,4,1
7,6,10,4,4,6,0
7,7,10,4,3,4,1
7,8,10,8,6,8,1
7,9,10,7,2,7,1
7,10,10,8,1,8,1
7,11,10,5,1,5,1
7,12,10,7,1,7,1
7,13,10,6,1,6,1
7,14,10,4,1,4,1
7,15,10,5,4,5,1
7,16,10,5,3,5,1
7,17,10,3,1,3,1
7,18,10,8,5,8,1
7,19,10,7,3,7,1
7,20,10,8,2,8,1
7,21,10,2,1,2,1
7,22,10,8,4,8,1
7,23,10,3,2,3,1
7,24,10,7,6,7,1
7,25,10,6,2,6,1
7,26,10,8,7,8,1
7,27,10,6,5,6,1
7,28,10,8,3,8,1
8,1,1,8,3,8,1
8,2,1,1,1,2,0
8,3,1,5,4,5,1
8,4,1,5,2,5,1
8,5,1,6,2,6,1
8,6,1,1,1,7,0
8,7,1,7,4,7,1
8,8,1,2,2,4,0
8,9,1,8,6,8,1
8,10,1,8,4,8,1
8,11,1,8,5,8,1
8,12,1,5,3,5,1
8,13,1,7,3,7,1
8,14,1,1,1,4,0
8,15,1,6,1,6,1
8,16,1,1,1,3,0
8,17,1,5,5,7,0
8,18,1,3,2,3,1
8,19,1,6,4,6,1
8,20,1,6,5,6,1
8,21,1,8,1,8,1
8,22,1,6,3,6,1
8,23,1,8,7,8,1
8,24,1,7,2,7,1
8,25,1,3,3,4,0
8,26,1,6,6,7,0
8,27,1,8,2,8,1
8,28,1,5,1,5,1
8,1,2,7,3,7,1
8,2,2,3,3,4,0
8,3,2,6,2,6,1
8,4,2,5,1,5,1
8,5,2,8,5,8,1
8,6,2,5,5,7,0
